model,trial,coverage,width
gbm,646,0.90086,1.7704427232192486
mlp,646,0.918605,1.9503083235865148
constant,647,0.914015,3.057703066120448
ridge,647,0.8952,2.163381208457995
rf,647,0.893555,1.7471398563774705
gbm,647,0.884885,1.6918592272197726
mlp,647,0.90157,1.8479674107512394
constant,648,0.919665,3.1048516469553835
ridge,648,0.908655,2.246704921019629
rf,648,0.886315,1.7119259139474075
gbm,648,0.88484,1.6914831651600881
mlp,648,0.910745,1.9014790088512288
constant,649,0.88156,2.831508232392876
ridge,649,0.902245,2.2061113324679678
rf,649,0.91736,1.878722902383499
gbm,649,0.91771,1.866175848203559
mlp,649,0.907295,1.88097818521051
constant,650,0.88253,2.8372230963361034
ridge,650,0.88807,2.1228315442263597
rf,650,0.909755,1.8351180983048858
gbm,650,0.898235,1.7580675348135542
mlp,650,0.8923,1.7981368238505868
constant,651,0.900835,2.9585066574627454
ridge,651,0.881015,2.0840557563029023
rf,651,0.89875,1.7733063017480224
gbm,651,0.90269,1.780145717873047
mlp,651,0.921395,1.9689603184788482
constant,652,0.8983,2.939774736814744
ridge,652,0.901615,2.202803034788644
rf,652,0.887375,1.7167391215994314
gbm,652,0.896515,1.7492113461976695
mlp,652,0.880755,1.73985297054476
constant,653,0.906295,2.9977550616653987
ridge,653,0.889225,2.129207660443556
rf,653,0.90404,1.802383000942607
gbm,653,0.911555,1.8290210974891694
mlp,653,0.905335,1.869667617332828
constant,654,0.896285,2.9257342888069893
ridge,654,0.914465,2.2859992543388072
rf,654,0.90618,1.814742229446644
gbm,654,0.90004,1.7666820374947603
mlp,654,0.901785,1.8497201967424464
constant,655,0.88772,2.8689030262688497
ridge,655,0.889955,2.133255404070859
rf,655,0.888485,1.722077403095212
gbm,655,0.8783,1.6611317998115394
mlp,655,0.88473,1.760165839640925
constant,656,0.92968,3.188544936840631
ridge,656,0.90776,2.241116595170217
rf,656,0.92317,1.9145227266985145
gbm,656,0.91869,1.872176698818742
mlp,656,0.914545,1.9244966112522566
constant,657,0.910975,3.034228134804853
ridge,657,0.893715,2.1551686428504953
rf,657,0.881265,1.6890658589763827
gbm,657,0.860015,1.5837271375579385
mlp,657,0.89028,1.7873497311154418
constant,658,0.901535,2.9630532954710196
ridge,658,0.88736,2.1186591720255423
rf,658,0.877075,1.6700008535201314
gbm,658,0.86541,1.6056594738819858
mlp,658,0.890615,1.789358434463235
constant,659,0.901225,2.9609408442259664
ridge,659,0.89568,2.166229509985626
rf,659,0.903205,1.798190946985244
gbm,659,0.906685,1.8026851217063995
mlp,659,0.87952,1.7342695268934523
constant,660,0.90201,2.9666015749876213
ridge,660,0.885025,2.106267082570982
rf,660,0.89267,1.7430976726827367
gbm,660,0.88474,1.6909266342266507
mlp,660,0.885065,1.7620949804244375
constant,661,0.89298,2.9036419316603386
ridge,661,0.904495,2.2194055582571903
rf,661,0.877145,1.670268346974221
gbm,661,0.888895,1.7103367113019863
mlp,661,0.88581,1.7656595531444834
constant,662,0.897635,2.9347681998122215
ridge,662,0.892235,2.1462275258606387
rf,662,0.908475,1.8275778536792706
gbm,662,0.90016,1.7674270149078029
mlp,662,0.901625,1.848499531370866
constant,663,0.89169,2.8948935353676637
ridge,663,0.868875,2.0230662197799694
rf,663,0.87866,1.6769094380442093
gbm,663,0.88057,1.6708822553418536
mlp,663,0.87943,1.7338055786633813
constant,664,0.90642,2.9988067630391084
ridge,664,0.9148,2.2884960042452382
rf,664,0.90996,1.8362447260915506
gbm,664,0.916275,1.8572083260689967
mlp,664,0.904655,1.8659039983507149
constant,665,0.91782,3.089435585450482
ridge,665,0.89751,2.1770498930275584
rf,665,0.92338,1.9155810019148163
gbm,665,0.91879,1.872674670463915
mlp,665,0.92116,1.9674029747924107
constant,666,0.911145,3.0357642265019242
ridge,666,0.902405,2.206903548706417
rf,666,0.902295,1.7926118031310012
gbm,666,0.91831,1.8698143919675823
mlp,666,0.890085,1.78633414854171
constant,667,0.910055,3.0271380934347913
ridge,667,0.90164,2.2029850319510866
rf,667,0.900575,1.7831804766961685
gbm,667,0.906445,1.8015418238872138
mlp,667,0.903485,1.8595891301853846
constant,668,0.902475,2.9697800161979355
ridge,668,0.901185,2.200177765133769
rf,668,0.898275,1.7705345586507466
gbm,668,0.90573,1.79647839686315
mlp,668,0.900445,1.8420151201678991
constant,669,0.89615,2.9249608265547558
ridge,669,0.88578,2.110189498732777
rf,669,0.90238,1.793307255104771
gbm,669,0.905755,1.7966355713241458
mlp,669,0.904815,1.8668213104729374
constant,670,0.883335,2.842017426490795
ridge,670,0.893975,2.156650856312247
rf,670,0.89639,1.7616049475301496
gbm,670,0.89434,1.7386296349751666
mlp,670,0.876345,1.7196954677545286
constant,671,0.902825,2.97289205735445
ridge,671,0.89331,2.152342151979209
rf,671,0.9127,1.8519934239038873
gbm,671,0.89734,1.7535219076785986
mlp,671,0.905335,1.8696588926611524
constant,672,0.914065,3.05804805749829
ridge,672,0.873505,2.0463988880695085
rf,672,0.89969,1.7783086093583056
gbm,672,0.90804,1.810180473127317
mlp,672,0.878625,1.7304034085075926
constant,673,0.89568,2.9220069539673013
ridge,673,0.916605,2.300783555453028
rf,673,0.90659,1.8171645873865334
gbm,673,0.90941,1.8172933038786554
mlp,673,0.8988,1.8336258997900203
constant,674,0.917755,3.0889898584619377
ridge,674,0.912705,2.273606862124004
rf,674,0.92098,1.9002905024311088
gbm,674,0.92276,1.897598286446961
mlp,674,0.91971,1.9573428629249767
constant,675,0.899425,2.94761488265263
ridge,675,0.91932,2.3197399506458356
rf,675,0.911145,1.8432460625858416
gbm,675,0.916045,1.855884670353947
mlp,675,0.90854,1.88833929597405
constant,676,0.885035,2.85342725980433
ridge,676,0.903015,2.2106494719245218
rf,676,0.898285,1.7706565025293515
gbm,676,0.907645,1.8079718290438347
mlp,676,0.90074,1.8435749991550034
constant,677,0.90205,2.9669302284809698
ridge,677,0.91327,2.277943702404343
rf,677,0.9056,1.8109881299670771
gbm,677,0.89713,1.7524519109484071
mlp,677,0.906205,1.874506458587494
constant,678,0.920695,3.1130934889148385
ridge,678,0.917315,2.3062600385943974
rf,678,0.90126,1.7863751500167608
gbm,678,0.905285,1.7942115580366793
mlp,678,0.906715,1.8776279709838082
constant,679,0.904445,2.984011237683002
ridge,679,0.89541,2.1646106655172996
rf,679,0.88353,1.6989330690815565
gbm,679,0.89809,1.757442774406833
mlp,679,0.898105,1.8291913646716056
constant,680,0.915055,3.06530669499531
ridge,680,0.9121,2.269605031987659
rf,680,0.901395,1.7871608496466744
gbm,680,0.893395,1.733185427363847
mlp,680,0.90627,1.8748744367134438
constant,681,0.893655,2.9081979295608305
ridge,681,0.907685,2.2405789214183005
rf,681,0.890565,1.732709428145932
gbm,681,0.888055,1.7067702857067553
mlp,681,0.905615,1.8711877265568733
constant,682,0.89156,2.8940573282451005
ridge,682,0.90203,2.20498109463077
rf,682,0.90796,1.8249761332986365
gbm,682,0.91615,1.8564923903223907
mlp,682,0.90341,1.8589963262353115
constant,683,0.903505,2.977628976552551
ridge,683,0.891165,2.140098739851126
rf,683,0.893345,1.7462472639785636
gbm,683,0.897625,1.7550501679719626
mlp,683,0.873215,1.7054290272835837
constant,684,0.898715,2.9421133906515387
ridge,684,0.9088,2.2475944341445775
rf,684,0.9206,1.8984895606208299
gbm,684,0.91985,1.8790561850667402
mlp,684,0.914565,1.924631911978535
constant,685,0.88428,2.8480275208070136
ridge,685,0.876565,2.0611266683291243
rf,685,0.90676,1.8180463685293908
gbm,685,0.905975,1.798443128203239
mlp,685,0.903445,1.8591311304603466
constant,686,0.873405,2.78095784983059
ridge,686,0.88189,2.08897213521782
rf,686,0.889,1.724748984796177
gbm,686,0.89139,1.7231864144716107
mlp,686,0.881365,1.7428629161118236
constant,687,0.8969,2.9296982409196284
ridge,687,0.898645,2.1836908458433952
rf,687,0.894045,1.7495650509322132
gbm,687,0.91277,1.835809227642329
mlp,687,0.91133,1.9050731370850726
constant,688,0.90351,2.9777152330405237
ridge,688,0.907175,2.2373138053117314
rf,688,0.91942,1.8913417025912076
gbm,688,0.91305,1.8371999428444847
mlp,688,0.91899,1.9526693357874152
constant,689,0.917305,3.084866556898252
ridge,689,0.898545,2.1829656353394205
rf,689,0.884085,1.7015504560402337
gbm,689,0.9044,1.7886924518076048
mlp,689,0.8923,1.7981373147213975
constant,690,0.91896,3.099187658331223
ridge,690,0.927395,2.378381751637589
rf,690,0.93472,1.9916396999406136
gbm,690,0.91588,1.854786533036819
mlp,690,0.913025,1.915979007912883
constant,691,0.888565,2.874603534753054
ridge,691,0.89241,2.1471838427264243
rf,691,0.88955,1.7279225349563436
gbm,691,0.896725,1.750150069816791
mlp,691,0.90071,1.8434358216239495
constant,692,0.91762,3.087739995636836
ridge,692,0.87812,2.068938831734968
rf,692,0.905645,1.8112315515513386
gbm,692,0.91244,1.8334248856486384
mlp,692,0.91363,1.9193658198269596
constant,693,0.900845,2.9585816308779385
ridge,693,0.896435,2.17094579471848
rf,693,0.88941,1.7267634848235773
gbm,693,0.877855,1.6589030006021885
mlp,693,0.90097,1.844861658175356
constant,694,0.92076,3.113562768690149
ridge,694,0.906955,2.2356098337804013
rf,694,0.895535,1.7569995269134224
gbm,694,0.902015,1.7766996520304206
mlp,694,0.91217,1.910087705292172
constant,695,0.885035,2.853456432082904
ridge,695,0.91892,2.316985107656049
rf,695,0.90191,1.7905146159330103
gbm,695,0.909395,1.8171715033458384
mlp,695,0.90582,1.8722714416826938
constant,696,0.915975,3.072752386255593
ridge,696,0.907415,2.238650327443585
rf,696,0.89019,1.730824189192786
gbm,696,0.901665,1.7748345411338255
mlp,696,0.87317,1.7052191338572265
constant,697,0.9224,3.1263383148437827
ridge,697,0.914775,2.288226900963246
rf,697,0.91236,1.8501429813633252
gbm,697,0.925335,1.9140793607372537
mlp,697,0.91262,1.9130573916283033
constant,698,0.890565,2.888135208740069
ridge,698,0.895735,2.1664817854027847
rf,698,0.902245,1.7923960893690065
gbm,698,0.91448,1.8462458470295762
mlp,698,0.914965,1.9272174403805367
constant,699,0.90358,2.97845272274942
ridge,699,0.89803,2.1801907162839056
rf,699,0.92648,1.9354871262912061
gbm,699,0.913695,1.8408861409147907
mlp,699,0.92195,1.9725794851111447
constant,700,0.897275,2.932575358986588
ridge,700,0.902475,2.2073620648523224
rf,700,0.891735,1.7386250830816152
gbm,700,0.885775,1.6964298336475592
mlp,700,0.91056,1.90046526596656
constant,701,0.921815,3.1212884643790177
ridge,701,0.921475,2.3347944234765077
rf,701,0.912275,1.8495425492289181
gbm,701,0.91811,1.8684084206016567
mlp,701,0.91521,1.9285876919114204
constant,702,0.89742,2.9334319476578745
ridge,702,0.910145,2.2565470781402075
rf,702,0.894715,1.7530639974930358
gbm,702,0.90909,1.8156650690481526
mlp,702,0.899935,1.8394070613621603
constant,703,0.905855,2.9940418267343665
ridge,703,0.919265,2.3192461685907166
rf,703,0.91719,1.8778718135417298
gbm,703,0.90477,1.7913357280676987
mlp,703,0.89017,1.7866302378309915
constant,704,0.915475,3.0685318217133295
ridge,704,0.911915,2.2685805604735436
rf,704,0.92904,1.9528334411949144
gbm,704,0.910235,1.8215358167330669
mlp,704,0.920535,1.9630236006346593
constant,705,0.91345,3.053108204621755
ridge,705,0.89515,2.163205814176982
rf,705,0.91596,1.870515382486892
gbm,705,0.909825,1.8195860026023079
mlp,705,0.90591,1.8728599532214745
constant,706,0.915585,3.069411013040148
ridge,706,0.89839,2.1819268463641786
rf,706,0.90271,1.7952084765240883
gbm,706,0.91602,1.855736107574105
mlp,706,0.900455,1.8421912078769611
constant,707,0.90139,2.9620537222712815
ridge,707,0.88711,2.117111971991
rf,707,0.909405,1.8326521209266715
gbm,707,0.916055,1.855957252653183
mlp,707,0.917065,1.9398606591806122
constant,708,0.86813,2.7516617734839333
ridge,708,0.87953,2.076078455537485
rf,708,0.87323,1.6528980878087016
gbm,708,0.90169,1.7749645986193505
mlp,708,0.87708,1.723066104625531
constant,709,0.89315,2.9048157565111667
ridge,709,0.89541,2.1646685928120903
rf,709,0.90143,1.787525357136778
gbm,709,0.90896,1.8150116326417511
mlp,709,0.90427,1.8638357477209153
constant,710,0.885515,2.8563974037727737
ridge,710,0.911595,2.266230645473853
rf,710,0.89418,1.7502972887077721
gbm,710,0.902555,1.7793846251284167
mlp,710,0.894335,1.8081234151397425
constant,711,0.89115,2.8919158155499343
ridge,711,0.91792,2.310098199347191
rf,711,0.90404,1.802388994686472
gbm,711,0.901565,1.774287496081701
mlp,711,0.911815,1.9077166319726622
constant,712,0.8875,2.867673072219622
ridge,712,0.895065,2.1627062457288653
rf,712,0.86534,1.619986417406824
gbm,712,0.88132,1.6739568298522411
mlp,712,0.88804,1.776185263252796
constant,713,0.91738,3.0854046492245573
ridge,713,0.91839,2.313515550205138
rf,713,0.89845,1.7714251336913605
gbm,713,0.906045,1.7990171894302565
mlp,713,0.890505,1.7886837103910533
constant,714,0.879065,2.8149561596454724
ridge,714,0.88227,2.0911166121119447
rf,714,0.886485,1.7127699062525934
gbm,714,0.878585,1.6621610466524985
mlp,714,0.88995,1.7856178110536933
constant,715,0.92032,3.110502390347542
ridge,715,0.92721,2.3770896117481204
rf,715,0.89686,1.7634580385337557
gbm,715,0.89565,1.7447327081812065
mlp,715,0.88591,1.7661294475881246
constant,716,0.909785,3.0251087127414875
ridge,716,0.91049,2.2589271968841214
rf,716,0.904,1.8021462461929345
gbm,716,0.899475,1.7635211854015609
mlp,716,0.904845,1.8669978192420293
constant,717,0.899975,2.9521528974999747
ridge,717,0.89628,2.1697296315551053
rf,717,0.89705,1.7644048319254584
gbm,717,0.896145,1.747389522298458
mlp,717,0.902695,1.8552254927024372
constant,718,0.895455,2.920393875065029
ridge,718,0.88572,2.109978675911769
rf,718,0.90524,1.8090699593294446
gbm,718,0.89634,1.7483569253706563
mlp,718,0.903905,1.861621321603348
constant,719,0.893905,2.909915276971671
ridge,719,0.89741,2.176465634539678
rf,719,0.88843,1.721891559988502
gbm,719,0.88699,1.7019446343738096
mlp,719,0.883795,1.755265142972517
constant,720,0.90138,2.9618694105208663
ridge,720,0.896715,2.172515813728664
rf,720,0.885835,1.709510965628992
gbm,720,0.889255,1.7122443547335842
mlp,720,0.869525,1.6887400143088402
constant,721,0.90772,3.007558148997033
ridge,721,0.898415,2.182042247301385
rf,721,0.90769,1.8232814883529465
gbm,721,0.912905,1.8364265744989394
mlp,721,0.927445,2.010793290056944
constant,722,0.914665,3.062473255553182
ridge,722,0.91989,2.3237367234275337
rf,722,0.899815,1.7791053237678298
gbm,722,0.901725,1.7752705490186502
mlp,722,0.90803,1.8852913010015773
constant,723,0.901035,2.9596305754015675
ridge,723,0.879215,2.074765390889351
rf,723,0.91328,1.8552530349922303
gbm,723,0.89516,1.7420330566449949
mlp,723,0.895695,1.8157217482166703
constant,724,0.90981,3.02537759572411
ridge,724,0.896055,2.1682184815746433
rf,724,0.893645,1.747604557537819
gbm,724,0.914955,1.8493829191123283
mlp,724,0.90118,1.8460752965582625
constant,725,0.905595,2.9916481273731828
ridge,725,0.89581,2.1669438059942667
rf,725,0.903625,1.8002787508374491
gbm,725,0.89596,1.7464652186057021
mlp,725,0.91048,1.8999382529820825
constant,726,0.924375,3.142872139749106
ridge,726,0.910315,2.2578462776484294
rf,726,0.90659,1.817189755235454
gbm,726,0.909205,1.816291535629451
mlp,726,0.91638,1.9354225279510346
constant,727,0.900315,2.9549477732106704
ridge,727,0.911305,2.2644452454094153
rf,727,0.905645,1.811249276284376
gbm,727,0.89849,1.7592795339037102
mlp,727,0.900775,1.8437098116624537
constant,728,0.90027,2.954604696662482
ridge,728,0.88557,2.1090261621946613
rf,728,0.88977,1.7287437871908753
gbm,728,0.89563,1.744532315931273
mlp,728,0.882115,1.7464167424887576
constant,729,0.90592,2.9946321564453693
ridge,729,0.903995,2.216229083670174
rf,729,0.89322,1.7455881612202324
gbm,729,0.88684,1.7013622534162403
mlp,729,0.9076,1.8825112995545996
constant,730,0.9085,3.0141686140241317
ridge,730,0.9152,2.2911843329860453
rf,730,0.893425,1.7466537657921184
gbm,730,0.906905,1.8039142238002237
mlp,730,0.89532,1.8139546293681144
constant,731,0.89846,2.9404652770165782
ridge,731,0.890025,2.1335678605716777
rf,731,0.89495,1.7542195692711449
gbm,731,0.890635,1.719204565666621
mlp,731,0.890845,1.790332236802342
constant,732,0.91089,3.033370813964174
ridge,732,0.90811,2.243209078034682
rf,732,0.907985,1.825071704030031
gbm,732,0.89792,1.756404131399405
mlp,732,0.896455,1.8199250745853837
constant,733,0.902585,2.9708381394060677
ridge,733,0.89242,2.147253949209423
rf,733,0.902975,1.7966966227442889
gbm,733,0.89535,1.7428852507317978
mlp,733,0.88557,1.7644740199729338
constant,734,0.88549,2.856183884821659
ridge,734,0.916465,2.2999047616573325
rf,734,0.91151,1.8450048772439556
gbm,734,0.902045,1.776873857261791
mlp,734,0.90649,1.8764703861489966
constant,735,0.92551,3.151407551831844
ridge,735,0.93199,2.414159383615305
rf,735,0.929585,1.9563295319636684
gbm,735,0.936555,1.9919683342846821
mlp,735,0.920625,1.9636360838833953
constant,736,0.87721,2.8041426523115085
ridge,736,0.868305,2.020260563866004
rf,736,0.88988,1.729331555370137
gbm,736,0.895515,1.7440050137743246
mlp,736,0.89511,1.8126142337170081
constant,737,0.89579,2.922591104608144
ridge,737,0.899075,2.186821069567335
rf,737,0.899495,1.7772592090383685
gbm,737,0.90596,1.7982678440209519
mlp,737,0.898265,1.830208674789048
constant,738,0.90302,2.974215702295572
ridge,738,0.893575,2.154076084404671
rf,738,0.887335,1.7165018076680179
gbm,738,0.88558,1.6956549931706473
mlp,738,0.882335,1.7477350806626442
constant,739,0.89281,2.902324375987596
ridge,739,0.879925,2.0782664074218724
rf,739,0.886265,1.71167293636864
gbm,739,0.88428,1.688436137805256
mlp,739,0.86814,1.6823284925431943
constant,740,0.92632,3.159340576784345
ridge,740,0.92039,2.327079795897853
rf,740,0.931895,1.9724683512514256
gbm,740,0.91421,1.844490963792016
mlp,740,0.89721,1.8242995527033938
constant,741,0.88853,2.8742395807619863
ridge,741,0.90884,2.2478297061220998
rf,741,0.90422,1.8034699116957646
gbm,741,0.896925,1.751487387918335
mlp,741,0.90948,1.894070497043497
constant,742,0.895575,2.921374379730004
ridge,742,0.906715,2.2337802695037468
rf,742,0.90161,1.7884373200041224
gbm,742,0.907405,1.806936421066132
mlp,742,0.90718,1.8802947719124778
constant,743,0.90386,2.9800953508016272
ridge,743,0.88149,2.0867112869416458
rf,743,0.879625,1.680995505670472
gbm,743,0.894915,1.7409345437172001
mlp,743,0.893105,1.8019880602816312
constant,744,0.90606,2.9957405053010326
ridge,744,0.91602,2.296618581095606
rf,744,0.91292,1.8532797802937604
gbm,744,0.911845,1.8310281891908315
mlp,744,0.88977,1.7845669562187036
constant,745,0.90186,2.9655431032079207
ridge,745,0.91081,2.2613768902334104
rf,745,0.89623,1.7605541995596745
gbm,745,0.90402,1.7869542424964455
mlp,745,0.87952,1.7342880731861963
constant,746,0.904765,2.986378262462692
ridge,746,0.917095,2.3045750539133856
rf,746,0.892435,1.7422402346106538
gbm,746,0.884,1.6869921499163492
mlp,746,0.884545,1.7592794976847266
constant,747,0.881175,2.828464972489141
ridge,747,0.919005,2.317489575544964
rf,747,0.875005,1.6608206928447184
gbm,747,0.879375,1.6654565777150712
mlp,747,0.88234,1.7477546992660775
constant,748,0.9077,3.0073258019663927
ridge,748,0.8921,2.145256045014044
rf,748,0.87412,1.6564909904083218
gbm,748,0.877715,1.6581815094934316
mlp,748,0.90161,1.8483502432197216
constant,749,0.917765,3.089068382341666
ridge,749,0.928265,2.3859530074615405
rf,749,0.89179,1.7389033610159126
gbm,749,0.90378,1.785669790410833
